HL,2,blue,G,H,0,3250,0,4350,444,539,863,450,450,450,276,381,450,450,450,203,178,131,544,450,450,450,450,37,0,0,0,347,450,766,709,363,887,900,900,794,492,900,900,900,900,616,317,450,22,326,86,0,0,208,0,0,0,30,2,56,0,184,316,0,0,19,311,780,675,492,369,44,0,0,0,0,0,91,156,186,342,0,0,0,0,261,714,320,450,450,195,0,0,0,88,0,12,114,0,3,170,8,0,98,64,0,0,0,0,0,0,24,143,82,185,48,0,295,450,307,0,234,125,223,0,0,0,14,524,900,627,0,0,45,94,110,64,9,0,0,0,4,70,37,0,24,70,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,366,450,87,0,0,0,0,190,206,0,0,0,0,0,0,0,0,0,16,0,212,112,305,0,95,33
HL,2,green,N,X,0,0,0,0,0,0,0,13,0,0,13,42,11,0,0,0,0,0,0,0,14,107,34,159,96,42,228,124,58,0,21,0,443,419,171,17,0,0,0,0,25,64,0,91,0,75,0,0,41,16,45,219,0,0,44,95,0,0,0,0,200,349,459,143,112,58,78,0,0,0,54,325,344,145,70,0,196,450,450,331,430,464,450,450,351,453,450,450,371,254,273,75,181,171,454,162,0,71,0,168,43,0,0,0,15,0,0,0,0,0,0,0,0,0,31,43,23,51,0,444,387,446,222,412,450,450,35,150,52,379,364,539,440,450,562,562,268,315,149,221,0,0,45,0,0,0,140,41,450,450,350,153,401,0,0,233,0,0,0,0,0,91,0,80,0,0,121,81,0,0,0,0,0,35,55,0,18,79,44,0,0,0,44,331
HL,3,yellow,N,X,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,12,20,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,90,450,435,38,0,0,27,0,0,0,177,450,148,0,0,0,0,112,109,0,0,0,38,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,114,0,0,0,0,0,0
HL,3,orange,G,L,0,1125,0,9400,0,119,195,489,900,499,688,900,511,643,450,348,450,450,450,450,344,176,308,700,616,259,363,485,900,900,466,450,450,450,450,258,128,0,0,0,0,0,168,43,0,0,0,0,0,0,0,422,450,394,343,677,450,450,2,0,0,0,4,450,356,769,754,450,450,161,94,313,450,301,450,386,22,194,0,71,450,450,432,589,726,782,658,450,173,104,491,540,450,437,12,0,336,450,309,5,51,105,76,23,44,0,0,0,0,34,450,450,680,766,450,450,819,650,296,106,103,0,336,254,402,0,0,0,186,312,158,96,144,450,450,241,351,355,0,0,0,94,0,402,450,450,450,450,209,296,399,130,444,164,299,239,351,450,113,287,450,450,450,450,450,450,450,104,81,0,24,59,0,0,96,141,79,40,102,450,450,400,373,41
HL,3,red,R,H,1775,0,70750,0,87,207,410,59,0,247,450,450,267,450,810,900,426,854,714,900,581,450,320,61,177,450,408,199,268,0,229,450,450,450,223,165,518,900,798,900,1087,450,726,450,311,450,450,603,900,888,450,450,329,450,411,418,192,450,450,450,367,0,13,0,263,450,450,181,710,523,746,450,40,0,0,136,514,900,543,0,0,0,0,0,395,450,583,900,606,574,202,0,0,0,0,0,0,0,0,0,0,0,129,450,450,450,350,328,55,0,0,0,0,0,0,0,0,0,0,0,0,214,253,0,0,29,0,0,41,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,450,318,125,450,450,450,450,450,352,362,155,450,450,207,0,0,0,0,0,266,450,291,445,438,0,0,0,328,450,450,450,278
HL,3,purple,N,X,375,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,75,0,8,39,0,76,82,0,0,0,75,0,0,0,0,0,0,178,104,218,180,80,0,0,0,0,0,29,19,0,0,0,0,0,116,86,0,0,0,0,0,0,102,0,0,0,0,0,72,105,31,58,61,0,0,26,0,26,5,0,22,0,0,306,450,450,349,26,0,40,0,59,6,0,122,25,0,0,36,85,73,26,77,12,0,0,36,0,0,0,131,247,60,0,0,0,0,0,0,39,15,95,0,46,0,0,0,41,0,0,0,0,7,39,0,217,0,40,27,0,0,144,76,148,0,0,0,0,10,137,0,0,0,0,62,138,0,0,0,0,0,0,0,0,182,153,0,0,107,47,0,0,70,0,155
HL,3,blue,N,X,9125,2950,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,255,0,0,0,0,28,210,450,221,0,0,0,0,0,0,0,0,0,18,52,0,289,0,0,0,32,0,0,18,13,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,289,0,46,0,0,0,0,0,0,0,0,0,15,261,0,0,0,0,0,0,0,0,0,31,119,137,72,0,0,60,17,81,8,0,0,0,0,0,50,59,0,144,450,264,0,47,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,19,0,0,0,0,0,0
HL,3,green,N,X,1075,225,550,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,438,141,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,37,42,0,0,0,0,0,0,0,22,0,46,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0,0,403,0,52,0,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,61,9,0,0,52,73,23,0,109,41,0,0,0,0,0,0,86,0,0,0,21,0,77,0,0,0,68,33,62,0,0,0,27,12,25,0,0,0,0,0,0
HL,4,yellow,N,X,575,675,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,7,0,0,0,69,259,74,0,0,0,0,0,0,0,0,235,379,287,203,26,34,0,0,0,0,0,0,0,23,0,0,0,0,52,0,0,0,274,0,0,0,99,472,0,58,122,15,113,0,23,74,88,0,0,0,0,0,0,0,0,0,0,16,42,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,31,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,41,0,0,0,0,0,0,7,46,0,0,0,0,0,0,50,5,0,0,0,0,0,0,95,114,153,33,0,0,63,0,69,0,0,36,27,27,203,102,0,89,26,0,0,0,0,46
HL,4,orange,N,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,116,0,21,0,0,0,0,0,0,0,0,0,4,0,24,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,140,320,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,8,0,0,0,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,21,0,0,0,0,0,0,0,71,0,0,0,0,73,19,0,0,0,0,0,0,0,0,0,0,0,7,33,0,0,0,0,0,0,0,0,28
HL,4,red,N,X,0,0,0,0,86,35,67,0,0,0,0,0,0,0,0,0,0,0,91,71,0,0,0,0,0,0,263,7,0,0,0,0,0,0,0,64,0,0,0,0,0,0,130,131,0,225,0,0,0,0,0,124,0,14,0,0,0,0,0,0,77,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,154,140,0,0,0,0,0,0,0,0,51,77,0,0,0,0,86,112,0,0,0,0,72,181,211,99,0,0,0,0,320,450,420,172,0,60,0,0,0,0,0,46,450,100,0,0,0,0,220,212,31,0,0,53,0,0,0,0,0,100,17,92,190,348,0,202,0,104,0,0,4,450,200,161,369,450,468,234,168,127,154,43,0,0,0,0,0,0,0,91
HL,4,purple,R,H,6850,0,50000,0,296,672,139,127,101,450,397,791,299,458,94,152,814,302,259,151,0,0,130,450,356,0,39,244,0,0,0,0,0,0,0,0,445,462,821,618,450,364,322,450,450,192,7,165,180,900,751,256,0,0,0,0,0,26,355,305,320,82,285,450,450,419,215,450,450,450,450,450,450,450,450,450,182,440,450,450,450,450,43,0,0,0,0,0,371,450,277,50,46,0,350,34,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,51,450,242,0,0,0,0,0,0,15,0,0,0,0,394,212,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,76,238,346,75,0,71,0,74,123,0,0,0,0,97,450,450,450,210,0,0,0,0,0,0,0,0,0,0,0,0,0
HL,4,blue,G,L,0,4950,0,14925,29,274,587,1058,900,900,330,94,577,379,450,393,450,450,79,459,1337,998,365,450,450,895,680,605,656,240,222,450,450,730,900,504,450,450,184,0,401,293,0,0,372,450,450,450,450,450,450,527,1124,357,0,0,0,0,0,0,302,408,0,194,297,450,450,450,450,450,450,450,528,450,450,462,538,900,900,774,450,450,670,712,450,450,450,611,900,900,768,592,450,450,450,450,450,880,845,656,450,450,450,450,450,533,459,916,933,736,503,619,954,512,707,963,1012,1083,1153,730,811,450,450,450,450,763,699,900,666,142,194,730,395,0,221,516,450,723,450,450,452,524,450,450,450,450,450,487,900,900,685,450,450,600,607,468,819,280,450,450,450,582,685,900,549,128,229,450,450,450,450,450,450,450,450,450,450,450,29,0,0,0,0,0
HL,4,green,N,X,625,5525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,132,379,0,295,437,0,0,94,56,0,0,0,0,221,0,0,21,27,0,0,0,0,0,0,0,0,0,0,0,59,348,440,450,450,450,229,0,343,351,51,153,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,346,288,42,72,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,32,0,0,0,0,221,244,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,0,14
HL,5,yellow,R,L,11275,0,40500,0,0,620,648,900,891,614,695,0,152,350,450,450,450,328,450,450,354,450,417,357,433,884,640,24,307,257,401,128,0,0,81,534,245,129,246,0,101,450,341,450,92,0,0,0,0,0,28,372,450,450,450,177,450,450,463,900,900,738,817,450,450,169,733,747,763,556,672,450,256,232,450,367,0,400,450,662,450,365,900,821,457,0,197,403,721,450,450,450,267,0,0,0,0,109,0,0,244,415,450,450,450,450,391,450,307,302,450,450,403,0,0,0,0,270,371,265,0,0,0,0,0,0,0,40,450,450,71,240,0,0,0,0,266,450,359,388,450,137,62,240,450,275,0,0,0,434,450,450,530,540,450,450,450,450,450,450,785,875,856,476,641,667,782,658,784,738,618,289,494,900,900,663,450,411,817,900,603,450,450,739
HL,5,orange,N,X,1025,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,71,0,0,0,0,0,0,0,0,8,0,0,23,0,0,8,0,0,9,0,155,290,16,0,28,0,0,80,220,0,44,0,0,0,33,0,79,0,40,133,3,0,0,0,0,0,31,52,0,0,0,53,0,0,62,0,0,0,134,0,0,0,0,0,0,19,0,76,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,0,0,0,150,450,370,0,40,7,26,47,0,0,0,2,0,5,0,0,0,21,0,0,16,0,65,165,0,0,0,78,31,0,0,0,0,0,0,29,67,128,0,0,0,0,0,0,0,0,0,18,0
HL,5,red,N,X,200,0,2975,1425,14,0,0,0,0,0,0,0,0,102,93,0,0,0,0,0,0,0,0,50,0,31,0,0,0,20,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,63,0,127,0,0,0,0,0,58,16,0,14,0,0,0,0,0,0,0,0,114,0,29,0,0,0,0,0,0,0,0,0,0,0,40,0,0,24,8,0,0,0,0,4,54,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,298,137,316,208,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,84,408,307,0,152,0,0,0,0,0,0,0,0,97,0,0,0,0,215,160,0,0,0,0,0,0,0,0,112,66,0,0,65,0,0,0,0,0,0,0,0,0,0,0,28,36,0,0,0,0,0,0,0,278,133,100
HL,5,purple,G,H,4200,8025,0,16900,6,294,264,236,294,28,461,588,450,377,450,450,96,381,450,450,450,450,374,219,11,92,101,282,141,148,57,75,170,0,93,450,450,422,450,450,239,163,0,78,0,0,57,0,0,0,0,0,0,0,0,0,0,78,278,0,46,0,5,70,8,8,99,158,66,22,406,450,580,883,372,450,450,305,450,320,151,35,29,54,270,365,2,160,450,416,290,0,371,450,450,229,500,1323,1350,991,238,303,146,252,450,252,450,382,150,450,450,450,450,450,102,514,900,384,388,450,73,35,0,0,67,159,183,201,0,0,47,244,450,450,450,280,0,0,0,0,0,0,0,0,0,0,0,11,0,113,193,0,35,0,0,0,79,22,89,0,0,0,0,0,0,0,54,25,0,0,94,103,0,12,207,354,271,0,51,0,0,30,154,0
HL,5,blue,N,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4,16,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,14,0,0,0,0,0,35,0,0,0,13,0,170,0,0,0,0,16,20,0,0,0,7,0,197,82,0,0,0,0,0,0,73,150,95,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,28,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,6,46,12,0,0,46,0,21,0,0,0,0,6,15,0,7,15,0,0,0,21,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,8,33,0,0,0,0,24
HL,5,green,N,X,850,950,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,25,0,0,0,0,0,9,149,0,21,200,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,66,121,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HL,7,yellow,N,X,1075,475,400,850,0,0,0,0,0,0,0,13,0,0,0,0,0,64,0,0,19,20,0,0,0,82,450,134,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,12,0,259,90,0,120,321,167,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,53,0,0,0,0,23,0,0,0,10,49,0,0,53,0,0,0,0,4,0,0,0,0,34,0,0,0,0,0,0,0,0,23,0,52,0,103,117,253,121,18,0,0,46,248,237,450,450,400,266,43,171,0,0,0,0,0,0,0,0,64,102,56,0,0,0,0,0,67,192,81,0
HL,7,orange,N,X,4250,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,43,302,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,15,220,128,33,0,0,0,0,0,0,0,0,0,40,0,0,26,0,0,0,12,0,0,0,0,0,0,0,0,362,20,34,0,0,0,0,0,0,0,14,158,121,73,0,0,0,13,13,0,0,0,6,0,0,23,0,0,0,34,0,0,0,0,0,0,0,279,13,0,0,0,0,179,0,0,0,0,0,0,0,53,178,0,0,0,0,0,22,6,0,0,22,0,0,210,193,0,0,0,0,27,0,0,0,0,0,0,0,347,9,0,32,0,0,24,0,0,16,0,0,0,0,0,68,0,0,0,0,0,77,0,0,0,49,194,90,0,0,0,56,42,0
HL,7,red,N,X,6000,21500,0,225,0,0,0,0,0,0,0,305,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,18,15,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,22,248,0,153,0,0,28,0,0,24,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,84,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HL,7,purple,N,X,3650,1875,0,0,71,177,15,0,0,0,0,0,0,0,82,74,0,0,36,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,18,0,0,0,0,0,19,0,0,0,17,337,450,450,166,17,141,0,0,0,0,0,30,0,12,0,0,0,0,0,24,36,0,0,29,0,0,0,389,800,900,579,49,0,0,0,0,0,0,21,0,0,0,0,245,108,21,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,6,53,0,0,0,0,41,0,0,0,0,0,0,0,0,0,64,9,67,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,66,43,0,0,0,154,43,0,195,300,19,287,26,83,91,0,0
HL,7,blue,G,H,0,16250,175,28750,281,635,935,932,535,450,450,414,158,450,450,570,805,584,412,387,450,822,900,793,450,620,450,46,377,104,398,450,450,614,732,450,445,351,0,394,450,450,450,450,327,474,820,450,450,450,450,450,58,358,0,0,55,450,450,464,900,900,494,0,0,0,0,0,144,450,450,242,450,137,380,188,22,0,126,146,156,130,0,0,296,670,900,900,603,269,0,0,0,16,0,0,0,0,0,153,228,0,34,26,54,450,450,510,722,450,379,450,450,450,444,722,539,239,0,82,65,6,19,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,215,450,450,450,450,450,268,0,271,117,0,0,0,0,0,391,450,313,409,450,450,408,0,0,182,367,0,76,51,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0
HL,7,green,R,L,2425,375,18750,0,0,0,0,388,740,828,834,745,1144,637,892,471,450,899,466,413,295,450,450,687,735,392,450,450,450,450,308,375,450,109,84,435,70,206,695,450,450,319,0,0,39,450,524,465,620,450,129,0,0,60,8,209,82,93,0,0,0,0,0,0,384,415,0,0,138,141,0,260,203,0,0,376,450,119,0,136,114,16,0,0,0,0,0,0,0,220,450,450,450,264,900,502,591,637,890,578,450,342,0,0,43,0,25,315,0,0,0,15,0,0,0,27,0,114,103,289,377,0,0,86,0,195,0,0,0,0,0,0,61,134,450,48,0,0,0,0,0,281,53,0,0,0,65,0,0,0,0,0,173,0,0,0,0,0,0,0,0,82,0,53,25,293,0,77,62,0,0,0,11,0,0,10,0,0,17,0,0,0,0,0
