HL,1,806,11,yellow,N,X,S,yellow,N,X
HL,1,1037,298,yellow,N,X,G,orange,R,L
HL,1,1582,2262,yellow,N,X,G,orange,R,L
HL,1,3913,675,yellow,N,X,G,orange,R,L
HL,1,4717,1269,yellow,N,X,G,purple,G,H
HL,1,6071,2174,yellow,N,X,G,purple,G,H
HL,1,8327,296,yellow,N,X,G,purple,G,H
HL,1,9112,484,yellow,N,X,G,orange,R,L
HL,1,9768,15,yellow,N,X,S,yellow,N,X
HL,1,9786,159,yellow,N,X,G,orange,R,L
HL,1,12116,1377,yellow,N,X,G,orange,R,L
HL,1,13603,17,yellow,N,X,S,yellow,N,X
HL,1,13802,1020,yellow,N,X,G,purple,G,H
HL,1,15040,35,yellow,N,X,S,yellow,N,X
HL,1,15408,178,yellow,N,X,G,red,N,X
HL,1,15708,300,yellow,N,X,G,green,N,X
HL,1,16168,677,yellow,N,X,G,orange,R,L
HL,1,17536,1298,yellow,N,X,G,purple,G,H
HL,1,19320,97,yellow,N,X,S,yellow,N,X
HL,1,19465,20,yellow,N,X,S,yellow,N,X
HL,1,19792,36,yellow,N,X,S,yellow,N,X
HL,1,20441,9,yellow,N,X,S,yellow,N,X
HL,1,23620,111,yellow,N,X,S,yellow,N,X
HL,1,23785,107,yellow,N,X,S,yellow,N,X
HL,1,23963,2019,yellow,N,X,G,purple,G,H
HL,1,26034,14,yellow,N,X,S,yellow,N,X
HL,1,26149,24,yellow,N,X,S,yellow,N,X
HL,1,26345,31,yellow,N,X,S,yellow,N,X
HL,1,26492,122,yellow,N,X,G,red,N,X
HL,1,27235,27,yellow,N,X,S,yellow,N,X
HL,1,29169,56,yellow,N,X,S,yellow,N,X
HL,1,30556,32,yellow,N,X,S,yellow,N,X
HL,1,33144,23,yellow,N,X,S,yellow,N,X
HL,1,34063,71,yellow,N,X,S,yellow,N,X
HL,1,34278,279,yellow,N,X,S,yellow,N,X
HL,1,38616,48,yellow,N,X,S,yellow,N,X
HL,1,40556,36,yellow,N,X,S,yellow,N,X
HL,1,41514,23,yellow,N,X,S,yellow,N,X
HL,1,42133,21,yellow,N,X,S,yellow,N,X
HL,1,42197,86,yellow,N,X,S,yellow,N,X
HL,1,42471,37,yellow,N,X,S,yellow,N,X
HL,1,42839,23,yellow,N,X,G,red,N,X
HL,1,42998,50,yellow,N,X,G,blue,N,X
HL,1,43720,42,yellow,N,X,S,yellow,N,X
HL,1,47834,60,yellow,N,X,S,yellow,N,X
HL,1,48279,22,yellow,N,X,S,yellow,N,X
HL,1,49148,10,yellow,N,X,S,yellow,N,X
