HH,17,2741,16,yellow,N,X,S,yellow,N,X
HH,17,15610,22,yellow,N,X,S,yellow,N,X
HH,17,15681,16,yellow,N,X,S,yellow,N,X
HH,17,15935,55,yellow,N,X,S,yellow,N,X
HH,17,17107,22,yellow,N,X,S,yellow,N,X
HH,17,27211,52,yellow,N,X,S,yellow,N,X
HH,17,5424,65,orange,G,H,G,yellow,N,X
HH,17,5725,35,orange,G,H,G,purple,R,H
HH,17,6394,54,orange,G,H,S,orange,G,H
HH,17,6697,480,orange,G,H,G,purple,R,H
HH,17,7382,76,orange,G,H,S,orange,G,H
HH,17,7512,134,orange,G,H,G,purple,R,H
HH,17,14734,24,orange,G,H,S,orange,G,H
HH,17,15153,49,orange,G,H,G,yellow,N,X
HH,17,16261,18,orange,G,H,S,orange,G,H
HH,17,16418,12,orange,G,H,S,orange,G,H
HH,17,16439,64,orange,G,H,S,orange,G,H
HH,17,16879,496,orange,G,H,G,green,N,X
HH,17,17668,733,orange,G,H,G,green,N,X
HH,17,18738,296,orange,G,H,G,green,N,X
HH,17,19550,200,orange,G,H,S,orange,G,H
HH,17,19811,76,orange,G,H,S,orange,G,H
HH,17,20133,777,orange,G,H,G,yellow,N,X
HH,17,21030,848,orange,G,H,G,yellow,N,X
HH,17,22281,57,orange,G,H,S,orange,G,H
HH,17,23194,230,orange,G,H,G,yellow,N,X
HH,17,24936,295,orange,G,H,G,red,N,X
HH,17,25519,77,orange,G,H,S,orange,G,H
HH,17,427,630,red,N,X,G,yellow,N,X
HH,17,2062,471,red,N,X,G,orange,G,H
HH,17,2594,512,red,N,X,G,green,N,X
HH,17,3134,1962,red,N,X,G,yellow,N,X
HH,17,5305,108,red,N,X,G,yellow,N,X
HH,17,6013,1544,red,N,X,G,yellow,N,X
HH,17,7921,1668,red,N,X,G,green,N,X
HH,17,9712,83,red,N,X,G,green,N,X
HH,17,10171,68,red,N,X,S,red,N,X
HH,17,12008,90,red,N,X,G,green,N,X
HH,17,12282,151,red,N,X,G,yellow,N,X
HH,17,12568,580,red,N,X,G,yellow,N,X
HH,17,13537,1141,red,N,X,G,yellow,N,X
HH,17,14945,10,red,N,X,S,red,N,X
HH,17,15575,220,red,N,X,G,orange,G,H
HH,17,15953,21,red,N,X,S,red,N,X
HH,17,16186,1187,red,N,X,G,green,N,X
HH,17,17417,209,red,N,X,G,green,N,X
HH,17,17901,126,red,N,X,G,purple,R,H
HH,17,18112,237,red,N,X,G,purple,R,H
HH,17,18400,48,red,N,X,G,purple,R,H
HH,17,18694,2898,red,N,X,G,yellow,N,X
HH,17,22415,373,red,N,X,G,yellow,N,X
HH,17,23426,30,red,N,X,S,red,N,X
HH,17,23812,149,red,N,X,S,red,N,X
HH,17,23974,1197,red,N,X,G,yellow,N,X
HH,17,25540,782,red,N,X,G,orange,G,H
HH,17,26862,36,red,N,X,S,red,N,X
HH,17,27027,12,red,N,X,G,purple,R,H
HH,17,27134,38,red,N,X,G,purple,R,H
HH,17,563,18,purple,R,H,S,purple,R,H
HH,17,1139,638,purple,R,H,G,green,N,X
HH,17,1861,99,purple,R,H,G,orange,G,H
HH,17,2228,53,purple,R,H,S,purple,R,H
HH,17,2376,56,purple,R,H,S,purple,R,H
HH,17,6088,25,purple,R,H,S,purple,R,H
HH,17,8779,49,purple,R,H,S,purple,R,H
HH,17,9753,27,purple,R,H,G,red,N,X
HH,17,9792,609,purple,R,H,G,green,N,X
HH,17,10606,3434,purple,R,H,G,yellow,N,X
HH,17,14142,211,purple,R,H,G,yellow,N,X
HH,17,14520,96,purple,R,H,G,orange,G,H
HH,17,14757,11,purple,R,H,S,purple,R,H
HH,17,15215,42,purple,R,H,S,purple,R,H
HH,17,15412,28,purple,R,H,S,purple,R,H
HH,17,15511,15,purple,R,H,S,purple,R,H
HH,17,17165,32,purple,R,H,S,purple,R,H
HH,17,17607,1681,purple,R,H,G,yellow,N,X
HH,17,19462,585,purple,R,H,G,yellow,N,X
HH,17,20193,15,purple,R,H,S,purple,R,H
HH,17,20783,20,purple,R,H,S,purple,R,H
HH,17,20920,31,purple,R,H,G,red,N,X
HH,17,20971,342,purple,R,H,G,yellow,N,X
HH,17,21677,23,purple,R,H,S,purple,R,H
HH,17,21752,1067,purple,R,H,G,yellow,N,X
HH,17,23061,931,purple,R,H,G,green,N,X
HH,17,24500,1627,purple,R,H,G,yellow,N,X
HH,17,26131,65,purple,R,H,S,purple,R,H
HH,17,26307,460,purple,R,H,G,yellow,N,X
