HL,14,109,22,yellow,N,X,S,yellow,N,X
HL,14,377,168,yellow,N,X,G,orange,N,X
HL,14,646,61,yellow,N,X,G,orange,N,X
HL,14,714,553,yellow,N,X,G,blue,G,L
HL,14,1801,351,yellow,N,X,G,orange,N,X
HL,14,3015,30,yellow,N,X,S,yellow,N,X
HL,14,3081,18,yellow,N,X,S,yellow,N,X
HL,14,3164,28,yellow,N,X,S,yellow,N,X
HL,14,3612,19,yellow,N,X,S,yellow,N,X
HL,14,3961,110,yellow,N,X,G,green,R,H
HL,14,5468,8,yellow,N,X,S,yellow,N,X
HL,14,6561,48,yellow,N,X,S,yellow,N,X
HL,14,7233,100,yellow,N,X,S,yellow,N,X
HL,14,7936,257,yellow,N,X,G,green,R,H
HL,14,8355,52,yellow,N,X,S,yellow,N,X
HL,14,8520,43,yellow,N,X,S,yellow,N,X
HL,14,8642,12,yellow,N,X,S,yellow,N,X
HL,14,8827,114,yellow,N,X,S,yellow,N,X
HL,14,9233,12,yellow,N,X,S,yellow,N,X
HL,14,9567,17,yellow,N,X,S,yellow,N,X
HL,14,13182,73,yellow,N,X,S,yellow,N,X
HL,14,16706,178,yellow,N,X,S,yellow,N,X
HL,14,17068,705,yellow,N,X,G,green,R,H
HL,14,18937,15,yellow,N,X,S,yellow,N,X
HL,14,19122,21,yellow,N,X,S,yellow,N,X
HL,14,21229,61,yellow,N,X,S,yellow,N,X
HL,14,21455,38,yellow,N,X,S,yellow,N,X
HL,14,21538,60,yellow,N,X,G,purple,N,X
HL,14,21837,14,yellow,N,X,S,yellow,N,X
HL,14,21989,39,yellow,N,X,S,yellow,N,X
HL,14,22207,106,yellow,N,X,S,yellow,N,X
HL,14,24233,16,yellow,N,X,S,yellow,N,X
HL,14,24269,16,yellow,N,X,S,yellow,N,X
HL,14,24692,18,yellow,N,X,S,yellow,N,X
HL,14,24886,13,yellow,N,X,S,yellow,N,X
HL,14,25760,89,yellow,N,X,S,yellow,N,X
HL,14,26587,29,yellow,N,X,S,yellow,N,X
HL,14,222,41,red,N,X,S,red,N,X
HL,14,404,371,red,N,X,G,blue,G,L
HL,14,1035,2554,red,N,X,G,blue,G,L
HL,14,3737,121,red,N,X,G,orange,N,X
HL,14,3999,1246,red,N,X,G,yellow,N,X
HL,14,5515,457,red,N,X,G,purple,N,X
HL,14,6228,22,red,N,X,S,red,N,X
HL,14,6317,602,red,N,X,G,green,R,H
HL,14,7072,768,red,N,X,G,purple,N,X
HL,14,7934,284,red,N,X,G,purple,N,X
HL,14,8478,84,red,N,X,G,purple,N,X
HL,14,8809,9,red,N,X,S,red,N,X
HL,14,9172,273,red,N,X,G,green,R,H
HL,14,9456,243,red,N,X,G,purple,N,X
HL,14,9790,698,red,N,X,G,blue,G,L
HL,14,10639,17,red,N,X,S,red,N,X
HL,14,10779,26,red,N,X,S,red,N,X
HL,14,11072,2303,red,N,X,G,purple,N,X
HL,14,13404,503,red,N,X,G,purple,N,X
HL,14,14227,14,red,N,X,S,red,N,X
HL,14,14397,836,red,N,X,G,green,R,H
HL,14,15337,361,red,N,X,G,green,R,H
HL,14,15712,152,red,N,X,G,orange,N,X
HL,14,15926,264,red,N,X,G,yellow,N,X
HL,14,16286,93,red,N,X,G,yellow,N,X
HL,14,16641,941,red,N,X,G,purple,N,X
HL,14,17719,597,red,N,X,G,purple,N,X
HL,14,18478,16,red,N,X,S,red,N,X
HL,14,19108,26,red,N,X,S,red,N,X
HL,14,19154,35,red,N,X,S,red,N,X
HL,14,19453,29,red,N,X,S,red,N,X
HL,14,20267,548,red,N,X,G,yellow,N,X
HL,14,21003,24,red,N,X,S,red,N,X
HL,14,21089,2435,red,N,X,G,green,R,H
HL,14,23625,154,red,N,X,G,green,R,H
HL,14,24049,271,red,N,X,G,blue,G,L
HL,14,24546,10,red,N,X,S,red,N,X
HL,14,24606,2609,red,N,X,G,orange,N,X
HL,14,231,23,purple,N,X,S,purple,N,X
HL,14,6194,21,purple,N,X,S,purple,N,X
HL,14,6618,19,purple,N,X,S,purple,N,X
HL,14,7062,8,purple,N,X,G,yellow,N,X
HL,14,9793,16,purple,N,X,S,purple,N,X
HL,14,10160,43,purple,N,X,S,purple,N,X
HL,14,15508,38,purple,N,X,S,purple,N,X
HL,14,15581,57,purple,N,X,S,purple,N,X
HL,14,15710,74,purple,N,X,S,purple,N,X
HL,14,18478,85,purple,N,X,S,purple,N,X
HL,14,26237,22,purple,N,X,S,purple,N,X
HL,14,26556,169,purple,N,X,S,purple,N,X
HL,14,26975,58,purple,N,X,S,purple,N,X
HL,14,0,53,blue,G,L,S,blue,G,L
HL,14,82,7,blue,G,L,S,blue,G,L
HL,14,197,28,blue,G,L,G,green,R,H
HL,14,5537,109,blue,G,L,G,red,N,X
HL,14,6242,14,blue,G,L,S,blue,G,L
HL,14,6285,20,blue,G,L,S,blue,G,L
HL,14,6356,16,blue,G,L,S,blue,G,L
HL,14,6435,92,blue,G,L,S,blue,G,L
HL,14,6609,23,blue,G,L,S,blue,G,L
HL,14,7211,38,blue,G,L,S,blue,G,L
HL,14,7290,54,blue,G,L,S,blue,G,L
HL,14,7457,195,blue,G,L,S,blue,G,L
HL,14,8226,87,blue,G,L,S,blue,G,L
HL,14,13965,154,blue,G,L,G,orange,N,X
HL,14,14200,258,blue,G,L,G,yellow,N,X
HL,14,14501,21,blue,G,L,S,blue,G,L
HL,14,14716,29,blue,G,L,S,blue,G,L
HL,14,14914,125,blue,G,L,S,blue,G,L
HL,14,16266,12,blue,G,L,S,blue,G,L
HL,14,16372,60,blue,G,L,S,blue,G,L
HL,14,16747,324,blue,G,L,G,green,R,H
HL,14,19324,74,blue,G,L,S,blue,G,L
HL,14,22361,323,blue,G,L,G,purple,N,X
HL,14,23043,68,blue,G,L,S,blue,G,L
HL,14,24593,27,blue,G,L,S,blue,G,L
HL,14,24642,24,blue,G,L,S,blue,G,L
HL,14,24793,49,blue,G,L,S,blue,G,L
HL,14,25022,85,blue,G,L,S,blue,G,L
HL,14,259,22,green,R,H,S,green,R,H
HL,14,10345,28,green,R,H,S,green,R,H
HL,14,10444,67,green,R,H,G,red,N,X
HL,14,10774,22,green,R,H,S,green,R,H
HL,14,11454,1249,green,R,H,G,yellow,N,X
HL,14,12727,191,green,R,H,G,yellow,N,X
HL,14,13097,12,green,R,H,S,green,R,H
HL,14,13149,708,green,R,H,G,red,N,X
HL,14,14118,100,green,R,H,S,green,R,H
HL,14,14249,637,green,R,H,G,purple,N,X
HL,14,14932,323,green,R,H,G,purple,N,X
HL,14,15958,469,green,R,H,G,orange,N,X
HL,14,16714,338,green,R,H,G,orange,N,X
HL,14,17795,688,green,R,H,G,orange,N,X
HL,14,18889,1722,green,R,H,G,orange,N,X
HL,14,20862,769,green,R,H,G,blue,G,L
HL,14,23784,14,green,R,H,S,green,R,H
HL,14,23880,96,green,R,H,G,blue,G,L
HL,14,24033,380,green,R,H,G,blue,G,L
HL,14,24533,360,green,R,H,G,purple,N,X
HL,14,24918,38,green,R,H,G,purple,N,X
HL,14,25363,35,green,R,H,S,green,R,H
HL,14,25827,200,green,R,H,G,purple,N,X
HL,14,26303,34,green,R,H,S,green,R,H
HL,14,26458,41,green,R,H,G,purple,N,X
HL,14,26520,697,green,R,H,G,blue,G,L
HL,14,24,1,yellow,N,X,A,yellow,N,X
HL,14,44,1,yellow,N,X,A,yellow,N,X
HL,14,67,1,yellow,N,X,A,yellow,N,X
HL,14,131,92,yellow,N,X,H,yellow,N,X
HL,14,223,72,yellow,N,X,R,yellow,N,X
HL,14,1267,523,yellow,N,X,H,yellow,N,X
HL,14,2267,1,yellow,N,X,A,yellow,N,X
HL,14,2492,1,yellow,N,X,A,yellow,N,X
HL,14,2513,1,yellow,N,X,A,yellow,N,X
HL,14,2531,1,yellow,N,X,A,yellow,N,X
HL,14,2552,1,yellow,N,X,A,yellow,N,X
HL,14,2572,1,yellow,N,X,A,yellow,N,X
HL,14,2603,1,yellow,N,X,A,yellow,N,X
HL,14,2629,1,yellow,N,X,A,yellow,N,X
HL,14,2663,1,yellow,N,X,A,yellow,N,X
HL,14,2698,1,yellow,N,X,A,yellow,N,X
HL,14,2717,1,yellow,N,X,A,yellow,N,X
HL,14,2737,1,yellow,N,X,A,yellow,N,X
HL,14,2756,1,yellow,N,X,A,yellow,N,X
HL,14,2775,1,yellow,N,X,A,yellow,N,X
HL,14,2795,1,yellow,N,X,A,yellow,N,X
HL,14,2815,1,yellow,N,X,A,yellow,N,X
HL,14,2834,1,yellow,N,X,A,yellow,N,X
HL,14,2854,1,yellow,N,X,A,yellow,N,X
HL,14,2861,150,yellow,N,X,H,yellow,N,X
HL,14,3192,113,yellow,N,X,H,yellow,N,X
HL,14,3463,1,yellow,N,X,A,yellow,N,X
HL,14,3483,1,yellow,N,X,A,yellow,N,X
HL,14,3500,1,yellow,N,X,A,yellow,N,X
HL,14,3524,1,yellow,N,X,A,yellow,N,X
HL,14,3543,1,yellow,N,X,A,yellow,N,X
HL,14,3561,1,yellow,N,X,A,yellow,N,X
HL,14,3583,1,yellow,N,X,A,yellow,N,X
HL,14,3600,1,yellow,N,X,A,yellow,N,X
HL,14,3631,72,yellow,N,X,H,yellow,N,X
HL,14,3726,103,yellow,N,X,H,yellow,N,X
HL,14,5379,1,yellow,N,X,A,yellow,N,X
HL,14,5447,1,yellow,N,X,A,yellow,N,X
HL,14,5489,48,yellow,N,X,H,yellow,N,X
HL,14,5723,1,yellow,N,X,A,yellow,N,X
HL,14,5753,1,yellow,N,X,A,yellow,N,X
HL,14,5771,1,yellow,N,X,A,yellow,N,X
HL,14,5821,1,yellow,N,X,A,yellow,N,X
HL,14,5838,1,yellow,N,X,A,yellow,N,X
HL,14,5856,1,yellow,N,X,A,yellow,N,X
HL,14,5878,1,yellow,N,X,A,yellow,N,X
HL,14,5929,1,yellow,N,X,A,yellow,N,X
HL,14,5948,1,yellow,N,X,A,yellow,N,X
HL,14,5993,1,yellow,N,X,A,yellow,N,X
HL,14,6013,1,yellow,N,X,A,yellow,N,X
HL,14,6115,1,yellow,N,X,A,yellow,N,X
HL,14,6136,1,yellow,N,X,A,yellow,N,X
HL,14,6158,1,yellow,N,X,A,yellow,N,X
HL,14,6196,1,yellow,N,X,A,yellow,N,X
HL,14,6215,1,yellow,N,X,A,yellow,N,X
HL,14,6236,1,yellow,N,X,A,yellow,N,X
HL,14,6255,1,yellow,N,X,A,yellow,N,X
HL,14,6274,1,yellow,N,X,A,yellow,N,X
HL,14,6294,1,yellow,N,X,A,yellow,N,X
HL,14,6315,1,yellow,N,X,A,yellow,N,X
HL,14,6334,1,yellow,N,X,A,yellow,N,X
HL,14,6390,1,yellow,N,X,A,yellow,N,X
HL,14,6410,1,yellow,N,X,A,yellow,N,X
HL,14,6425,1,yellow,N,X,A,yellow,N,X
HL,14,6519,1,yellow,N,X,A,yellow,N,X
HL,14,6542,1,yellow,N,X,A,yellow,N,X
HL,14,6646,152,yellow,N,X,H,yellow,N,X
HL,14,7003,1,yellow,N,X,A,yellow,N,X
HL,14,7025,1,yellow,N,X,A,yellow,N,X
HL,14,7049,1,yellow,N,X,A,yellow,N,X
HL,14,7067,1,yellow,N,X,A,yellow,N,X
HL,14,7089,1,yellow,N,X,A,yellow,N,X
HL,14,7112,1,yellow,N,X,A,yellow,N,X
HL,14,7163,70,yellow,N,X,H,yellow,N,X
HL,14,7333,84,yellow,N,X,R,yellow,N,X
HL,14,7527,219,yellow,N,X,H,yellow,N,X
HL,14,7815,1,yellow,N,X,A,yellow,N,X
HL,14,8625,1,yellow,N,X,A,yellow,N,X
HL,14,8634,1,yellow,N,X,A,yellow,N,X
HL,14,8743,1,yellow,N,X,A,yellow,N,X
HL,14,8761,1,yellow,N,X,A,yellow,N,X
HL,14,8784,1,yellow,N,X,A,yellow,N,X
HL,14,8805,22,yellow,N,X,H,yellow,N,X
HL,14,9136,1,yellow,N,X,A,yellow,N,X
HL,14,9192,1,yellow,N,X,A,yellow,N,X
HL,14,9212,1,yellow,N,X,A,yellow,N,X
HL,14,9230,1,yellow,N,X,A,yellow,N,X
HL,14,9245,1,yellow,N,X,A,yellow,N,X
HL,14,9277,1,yellow,N,X,A,yellow,N,X
HL,14,9294,1,yellow,N,X,A,yellow,N,X
HL,14,9342,1,yellow,N,X,A,yellow,N,X
HL,14,9362,1,yellow,N,X,A,yellow,N,X
HL,14,9363,166,yellow,N,X,H,yellow,N,X
HL,14,9584,1,yellow,N,X,A,yellow,N,X
HL,14,9909,1,yellow,N,X,A,yellow,N,X
HL,14,9978,1,yellow,N,X,A,yellow,N,X
HL,14,10006,1,yellow,N,X,A,yellow,N,X
HL,14,10013,241,yellow,N,X,H,yellow,N,X
HL,14,10671,1,yellow,N,X,A,yellow,N,X
HL,14,10710,1,yellow,N,X,A,yellow,N,X
HL,14,10756,1,yellow,N,X,A,yellow,N,X
HL,14,10772,1,yellow,N,X,A,yellow,N,X
HL,14,10824,1,yellow,N,X,A,yellow,N,X
HL,14,10848,1,yellow,N,X,A,yellow,N,X
HL,14,13275,1,yellow,N,X,A,yellow,N,X
HL,14,13300,1,yellow,N,X,A,yellow,N,X
HL,14,13349,1,yellow,N,X,A,yellow,N,X
