TxTx,4,0,209,yellow,N,X,G,purple,T,X
TxTx,4,1634,179,yellow,N,X,G,purple,T,X
TxTx,4,2092,908,yellow,N,X,G,green,T,X
TxTx,4,3338,1509,yellow,N,X,G,green,T,X
TxTx,4,4946,1253,yellow,N,X,G,green,T,X
TxTx,4,6442,567,yellow,N,X,G,purple,T,X
TxTx,4,7231,106,yellow,N,X,G,purple,T,X
TxTx,4,7411,220,yellow,N,X,G,purple,T,X
TxTx,4,8592,19,yellow,N,X,S,yellow,N,X
TxTx,4,8671,34,yellow,N,X,G,red,N,X
TxTx,4,8825,992,yellow,N,X,G,purple,T,X
TxTx,4,9890,62,yellow,N,X,G,purple,T,X
TxTx,4,10088,722,yellow,N,X,G,purple,T,X
TxTx,4,11178,282,yellow,N,X,G,purple,T,X
TxTx,4,11684,288,yellow,N,X,G,green,T,X
TxTx,4,12365,64,yellow,N,X,S,yellow,N,X
TxTx,4,12841,12,yellow,N,X,S,yellow,N,X
TxTx,4,13523,18,yellow,N,X,S,yellow,N,X
TxTx,4,13590,47,yellow,N,X,S,yellow,N,X
TxTx,4,14512,82,yellow,N,X,S,yellow,N,X
TxTx,4,15407,91,yellow,N,X,G,blue,N,X
TxTx,4,15630,90,yellow,N,X,S,yellow,N,X
TxTx,4,15949,52,yellow,N,X,S,yellow,N,X
TxTx,4,16276,10,yellow,N,X,S,yellow,N,X
TxTx,4,24804,15,yellow,N,X,S,yellow,N,X
TxTx,4,25129,28,yellow,N,X,S,yellow,N,X
TxTx,4,25567,211,yellow,N,X,G,purple,T,X
TxTx,4,25795,95,yellow,N,X,G,green,T,X
TxTx,4,26014,14,yellow,N,X,S,yellow,N,X
TxTx,4,26076,37,yellow,N,X,S,yellow,N,X
TxTx,4,26193,2956,yellow,N,X,G,purple,T,X
TxTx,4,29225,29,yellow,N,X,G,purple,T,X
TxTx,4,29660,20,yellow,N,X,S,yellow,N,X
TxTx,4,30136,15,yellow,N,X,S,yellow,N,X
TxTx,4,30182,1228,yellow,N,X,G,green,T,X
TxTx,4,31472,169,yellow,N,X,G,green,T,X
TxTx,4,31902,1719,yellow,N,X,G,purple,T,X
TxTx,4,33655,1073,yellow,N,X,G,purple,T,X
TxTx,4,34801,781,yellow,N,X,G,purple,T,X
TxTx,4,35754,11,yellow,N,X,S,yellow,N,X
TxTx,4,37151,16,yellow,N,X,S,yellow,N,X
TxTx,4,37176,20,yellow,N,X,S,yellow,N,X
TxTx,4,37213,19,yellow,N,X,S,yellow,N,X
TxTx,4,37462,8,yellow,N,X,S,yellow,N,X
TxTx,4,38235,62,yellow,N,X,S,yellow,N,X
TxTx,4,39255,35,yellow,N,X,G,orange,N,X
TxTx,4,40392,19,yellow,N,X,S,yellow,N,X
TxTx,4,40751,19,yellow,N,X,S,yellow,N,X
TxTx,4,40851,93,yellow,N,X,G,purple,T,X
TxTx,4,41009,84,yellow,N,X,G,orange,N,X
TxTx,4,41486,9,yellow,N,X,S,yellow,N,X
TxTx,4,41555,7058,yellow,N,X,G,red,N,X
TxTx,4,49893,24,yellow,N,X,S,yellow,N,X
TxTx,4,50000,15,yellow,N,X,S,yellow,N,X
TxTx,4,50153,759,yellow,N,X,G,red,N,X
TxTx,4,51152,50,yellow,N,X,G,red,N,X
TxTx,4,51286,50,yellow,N,X,G,purple,T,X
TxTx,4,51346,1297,yellow,N,X,G,red,N,X
TxTx,4,53123,12,yellow,N,X,S,yellow,N,X
TxTx,4,53157,10,yellow,N,X,S,yellow,N,X
TxTx,4,53192,147,yellow,N,X,G,purple,T,X
TxTx,4,53925,14,yellow,N,X,S,yellow,N,X
TxTx,4,53985,13,yellow,N,X,S,yellow,N,X
TxTx,4,54047,21,yellow,N,X,S,yellow,N,X
TxTx,4,54328,182,yellow,N,X,G,orange,N,X
TxTx,4,55035,927,yellow,N,X,G,red,N,X
TxTx,4,56116,61,yellow,N,X,G,red,N,X
TxTx,4,56513,727,yellow,N,X,G,red,N,X
TxTx,4,59900,71,yellow,N,X,S,yellow,N,X
TxTx,4,60855,4,yellow,N,X,S,yellow,N,X
TxTx,4,61075,39,yellow,N,X,S,yellow,N,X
TxTx,4,61326,5,yellow,N,X,S,yellow,N,X
TxTx,4,61515,35,yellow,N,X,G,red,N,X
TxTx,4,63154,8,yellow,N,X,S,yellow,N,X
TxTx,4,63173,10,yellow,N,X,S,yellow,N,X
TxTx,4,63376,9,yellow,N,X,S,yellow,N,X
TxTx,4,64896,13,yellow,N,X,S,yellow,N,X
TxTx,4,66507,28,yellow,N,X,S,yellow,N,X
TxTx,4,66805,16,yellow,N,X,S,yellow,N,X
TxTx,4,67440,10,yellow,N,X,G,green,T,X
TxTx,4,67530,156,yellow,N,X,G,blue,N,X
TxTx,4,68377,43,yellow,N,X,S,yellow,N,X
TxTx,4,70141,24,yellow,N,X,S,yellow,N,X
TxTx,4,70914,27,yellow,N,X,S,yellow,N,X
TxTx,4,70955,58,yellow,N,X,S,yellow,N,X
TxTx,4,71597,158,yellow,N,X,G,purple,T,X
TxTx,4,73497,12,yellow,N,X,S,yellow,N,X
TxTx,4,73676,15,yellow,N,X,S,yellow,N,X
TxTx,4,73732,18,yellow,N,X,S,yellow,N,X
TxTx,4,75304,11,yellow,N,X,S,yellow,N,X
TxTx,4,76219,52,yellow,N,X,S,yellow,N,X
TxTx,4,76377,37,yellow,N,X,S,yellow,N,X
TxTx,4,76489,86,yellow,N,X,S,yellow,N,X
TxTx,4,76901,83,yellow,N,X,S,yellow,N,X
TxTx,4,76992,36,yellow,N,X,S,yellow,N,X
TxTx,4,77553,22,yellow,N,X,S,yellow,N,X
TxTx,4,77591,21,yellow,N,X,S,yellow,N,X
TxTx,4,77958,53,yellow,N,X,S,yellow,N,X
TxTx,4,78727,31,yellow,N,X,S,yellow,N,X
TxTx,4,78845,103,yellow,N,X,S,yellow,N,X
TxTx,4,79408,5,yellow,N,X,G,orange,N,X
TxTx,4,79468,88,yellow,N,X,S,yellow,N,X
TxTx,4,80872,28,yellow,N,X,S,yellow,N,X
TxTx,4,80908,13,yellow,N,X,S,yellow,N,X
